Slosh Data ,Height Data (h1-h2),Phi (atan(h1-h2/dia)
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.34,-1.89,-0.16
-0.35,-1.95,-0.16
-0.3,-1.6,-0.1
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.32,-1.77,-0.15
-0.3,-1.6,-0.1
-0.28,-1.52,-0.13
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.35,-1.95,-0.16
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.35,-1.95,-0.16
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.34,-1.89,-0.16
-0.35,-1.95,-0.16
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.27,-1.46,-0.12
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.29,-1.58,-0.13
-0.34,-1.89,-0.16
-0.31,-1.71,-0.14
-0.32,-1.77,-0.15
-0.28,-1.52,-0.13
-0.32,-1.77,-0.15
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.26,-1.40,-0.12
-0.33,-1.83,-0.15
-0.35,-1.95,-0.16
-0.42,-2.39,-0.20
-0.61,-3.56,-0.29
-0.83,-4.93,-0.40
-0.99,-5.92,-0.46
-1.14,-6.85,-0.53
-1.44,-8.71,-0.64
-1.56,-9.45,-0.68
-1.74,-10.57,-0.73
-1.86,-11.31,-0.76
-2.09,-12.73,-0.82
-2.22,-13.54,-0.85
-2.3,-14.0,-0.9
-2.26,-13.79,-0.86
-2.31,-14.10,-0.87
-2.33,-14.22,-0.88
-2.3,-14.0,-0.9
-2.26,-13.79,-0.86
-2.3,-14.0,-0.9
-2.27,-13.85,-0.87
-2.23,-13.60,-0.86
-1.63,-9.88,-0.70
-0.9,-5.4,-0.4
-0.21,-1.09,-0.09
0.4,2.7,0.2
0.86,5.54,0.44
1.14,7.28,0.55
1.29,8.21,0.61
1.46,9.26,0.67
1.55,9.82,0.69
1.59,10.07,0.71
1.57,9.94,0.70
1.57,9.94,0.70
1.52,9.63,0.68
1.49,9.45,0.68
1.42,9.01,0.65
1.39,8.83,0.64
1.32,8.39,0.62
1.23,7.84,0.59
1.25,7.96,0.59
1.23,7.84,0.59
1.08,6.91,0.53
0.68,4.43,0.36
0.42,2.82,0.23
0.16,1.21,0.10
-0.03,0.03,0.00
-0.17,-0.84,-0.07
-0.27,-1.46,-0.12
-0.41,-2.32,-0.19
-0.47,-2.70,-0.22
-0.55,-3.19,-0.26
-0.63,-3.69,-0.30
-0.71,-4.18,-0.34
-0.78,-4.62,-0.37
-0.85,-5.05,-0.40
-0.87,-5.17,-0.41
-0.77,-4.56,-0.37
-0.64,-3.75,-0.31
-0.37,-2.08,-0.17
0,0.215613382899628,0.0182702874185419
0.4,2.7,0.2
0.63,4.12,0.34
0.91,5.85,0.46
0.96,6.16,0.48
0.98,6.29,0.49
0.97,6.23,0.49
0.95,6.10,0.48
0.92,5.92,0.46
0.85,5.48,0.43
0.81,5.23,0.42
0.75,4.86,0.39
0.69,4.49,0.36
0.64,4.18,0.34
0.59,3.87,0.32
0.54,3.56,0.29
0.37,2.51,0.21
0.1,0.8,0.1
-0.19,-0.96,-0.08
-0.44,-2.51,-0.21
-0.62,-3.63,-0.30
-0.74,-4.37,-0.35
-0.83,-4.93,-0.40
-0.84,-4.99,-0.40
-0.9,-5.4,-0.4
-0.97,-5.79,-0.46
-1,-5.98017348203222,-0.469068313974407
-1.06,-6.35,-0.49
-1.09,-6.54,-0.51
-1.04,-6.23,-0.49
-0.75,-4.43,-0.36
-0.44,-2.51,-0.21
-0.18,-0.90,-0.08
0.06,0.59,0.05
0.21,1.52,0.13
0.34,2.32,0.19
0.44,2.94,0.24
0.48,3.19,0.26
0.5,3.3,0.3
0.5,3.3,0.3
0.45,3.00,0.25
0.39,2.63,0.22
0.37,2.51,0.21
0.31,2.14,0.18
0.24,1.70,0.14
0.2,1.5,0.1
0.16,1.21,0.10
-0.01,0.15,0.01
-0.17,-0.84,-0.07
-0.35,-1.95,-0.16
-0.58,-3.38,-0.28
-0.78,-4.62,-0.37
-0.92,-5.48,-0.44
-1,-5.98017348203222,-0.469068313974407
-1.13,-6.79,-0.52
-1.2,-7.2,-0.5
-1.26,-7.59,-0.57
-1.31,-7.90,-0.59
-1.32,-7.96,-0.59
-1.3,-7.8,-0.6
-1.24,-7.47,-0.56
-0.89,-5.30,-0.42
-0.48,-2.76,-0.23
-0.05,-0.09,-0.01
0.35,2.38,0.20
0.66,4.30,0.35
0.84,5.42,0.43
0.89,5.73,0.45
0.94,6.04,0.47
0.94,6.04,0.47
0.91,5.85,0.46
0.86,5.54,0.44
0.85,5.48,0.43
0.79,5.11,0.41
0.75,4.86,0.39
0.69,4.49,0.36
0.65,4.24,0.35
0.59,3.87,0.32
0.53,3.50,0.29
0.38,2.57,0.21
0.17,1.27,0.11
-0.06,-0.16,-0.01
-0.33,-1.83,-0.15
-0.6,-3.5,-0.3
-0.78,-4.62,-0.37
-0.89,-5.30,-0.42
-1.04,-6.23,-0.49
-1.13,-6.79,-0.52
-1.19,-7.16,-0.55
-1.24,-7.47,-0.56
-1.31,-7.90,-0.59
-1.24,-7.47,-0.56
-1.16,-6.97,-0.53
-1.02,-6.10,-0.48
-0.78,-4.62,-0.37
-0.5,-2.9,-0.2
-0.26,-1.40,-0.12
-0.07,-0.22,-0.02
0.21,1.52,0.13
0.32,2.20,0.18
0.49,3.25,0.27
0.57,3.75,0.31
0.62,4.06,0.33
0.64,4.18,0.34
0.62,4.06,0.33
0.6,3.9,0.3
0.55,3.62,0.30
0.5,3.3,0.3
0.45,3.00,0.25
0.34,2.32,0.19
0.16,1.21,0.10
0.02,0.34,0.03
-0.21,-1.09,-0.09
-0.39,-2.20,-0.18
-0.56,-3.25,-0.27
-0.72,-4.25,-0.35
-0.84,-4.99,-0.40
-0.94,-5.61,-0.44
-0.99,-5.92,-0.46
-1.08,-6.48,-0.50
-1.08,-6.48,-0.50
-1.09,-6.54,-0.51
-1.11,-6.66,-0.51
-1.05,-6.29,-0.49
-0.89,-5.30,-0.42
-0.64,-3.75,-0.31
-0.37,-2.08,-0.17
-0.13,-0.59,-0.05
0.07,0.65,0.05
0.2,1.5,0.1
0.33,2.26,0.19
0.43,2.88,0.24
0.44,2.94,0.24
0.48,3.19,0.26
0.49,3.25,0.27
0.47,3.13,0.26
0.39,2.63,0.22
0.35,2.38,0.20
0.29,2.01,0.17
0.21,1.52,0.13
0.14,1.08,0.09
0.02,0.34,0.03
-0.19,-0.96,-0.08
-0.31,-1.71,-0.14
-0.52,-3.01,-0.25
-0.71,-4.18,-0.34
-0.89,-5.30,-0.42
-0.98,-5.86,-0.46
-1.07,-6.41,-0.50
-1.12,-6.72,-0.52
-1.11,-6.66,-0.51
-1.14,-6.85,-0.53
-1.14,-6.85,-0.53
-1.1,-6.6,-0.5
-1.05,-6.29,-0.49
-1.03,-6.17,-0.48
-0.87,-5.17,-0.41
-0.67,-3.94,-0.32
-0.43,-2.45,-0.20
-0.15,-0.71,-0.06
0.07,0.65,0.05
0.26,1.83,0.15
0.39,2.63,0.22
0.57,3.75,0.31
0.62,4.06,0.33
0.65,4.24,0.35
0.66,4.30,0.35
0.62,4.06,0.33
0.52,3.44,0.28
0.46,3.07,0.25
0.4,2.7,0.2
0.33,2.26,0.19
0.22,1.58,0.13
0.1,0.8,0.1
-0.07,-0.22,-0.02
-0.24,-1.27,-0.11
-0.41,-2.32,-0.19
-0.55,-3.19,-0.26
-0.69,-4.06,-0.33
-0.8,-4.7,-0.4
-0.86,-5.11,-0.41
-0.91,-5.42,-0.43
-0.95,-5.67,-0.45
-0.96,-5.73,-0.45
-0.95,-5.67,-0.45
-0.9,-5.4,-0.4
-0.85,-5.05,-0.40
-0.75,-4.43,-0.36
-0.59,-3.44,-0.28
-0.4,-2.3,-0.2
-0.21,-1.09,-0.09
-0.07,-0.22,-0.02
0.07,0.65,0.05
0.21,1.52,0.13
0.25,1.76,0.15
0.32,2.20,0.18
0.35,2.38,0.20
0.35,2.38,0.20
0.33,2.26,0.19
0.32,2.20,0.18
0.25,1.76,0.15
0.19,1.39,0.12
0.11,0.90,0.08
0.02,0.34,0.03
-0.13,-0.59,-0.05
-0.3,-1.6,-0.1
-0.45,-2.57,-0.21
-0.66,-3.87,-0.32
-0.78,-4.62,-0.37
-0.86,-5.11,-0.41
-0.95,-5.67,-0.45
-0.98,-5.86,-0.46
-0.93,-5.55,-0.44
-0.95,-5.67,-0.45
-0.97,-5.79,-0.46
-0.95,-5.67,-0.45
-0.88,-5.24,-0.42
-0.84,-4.99,-0.40
-0.76,-4.49,-0.36
-0.61,-3.56,-0.29
-0.47,-2.70,-0.22
-0.27,-1.46,-0.12
-0.11,-0.47,-0.04
0.01,0.28,0.02
0.11,0.90,0.08
0.18,1.33,0.11
0.22,1.58,0.13
0.25,1.76,0.15
0.25,1.76,0.15
0.26,1.83,0.15
0.24,1.70,0.14
0.16,1.21,0.10
0.07,0.65,0.05
0.01,0.28,0.02
-0.1,-0.4,-0.0
-0.16,-0.78,-0.07
-0.27,-1.46,-0.12
-0.44,-2.51,-0.21
-0.56,-3.25,-0.27
-0.66,-3.87,-0.32
-0.76,-4.49,-0.36
-0.85,-5.05,-0.40
-0.89,-5.30,-0.42
-0.9,-5.4,-0.4
-0.91,-5.42,-0.43
-0.94,-5.61,-0.44
-0.93,-5.55,-0.44
-0.89,-5.30,-0.42
-0.81,-4.80,-0.39
-0.75,-4.43,-0.36
-0.66,-3.87,-0.32
-0.52,-3.01,-0.25
-0.37,-2.08,-0.17
-0.23,-1.21,-0.10
-0.1,-0.4,-0.0
0.02,0.34,0.03
0.08,0.71,0.06
0.13,1.02,0.09
0.14,1.08,0.09
0.16,1.21,0.10
0.13,1.02,0.09
0.16,1.21,0.10
0.15,1.14,0.10
0.09,0.77,0.07
0,0.215613382899628,0.0182702874185419
-0.09,-0.34,-0.03
-0.2,-1.0,-0.1
-0.34,-1.89,-0.16
-0.44,-2.51,-0.21
-0.58,-3.38,-0.28
-0.67,-3.94,-0.32
-0.73,-4.31,-0.35
-0.78,-4.62,-0.37
-0.82,-4.86,-0.39
-0.83,-4.93,-0.40
-0.83,-4.93,-0.40
-0.86,-5.11,-0.41
-0.84,-4.99,-0.40
-0.8,-4.7,-0.4
-0.77,-4.56,-0.37
-0.69,-4.06,-0.33
-0.56,-3.25,-0.27
-0.45,-2.57,-0.21
-0.31,-1.71,-0.14
-0.2,-1.0,-0.1
-0.05,-0.09,-0.01
0.01,0.28,0.02
0.07,0.65,0.05
0.12,0.96,0.08
0.1,0.8,0.1
0.12,0.96,0.08
0.13,1.02,0.09
0.1,0.8,0.1
0.07,0.65,0.05
0.03,0.40,0.03
-0.07,-0.22,-0.02
-0.15,-0.71,-0.06
-0.23,-1.21,-0.10
-0.34,-1.89,-0.16
-0.46,-2.63,-0.22
-0.54,-3.13,-0.26
-0.62,-3.63,-0.30
-0.75,-4.43,-0.36
-0.81,-4.80,-0.39
-0.82,-4.86,-0.39
-0.84,-4.99,-0.40
-0.86,-5.11,-0.41
-0.85,-5.05,-0.40
-0.83,-4.93,-0.40
-0.8,-4.7,-0.4
-0.76,-4.49,-0.36
-0.68,-4.00,-0.33
-0.63,-3.69,-0.30
-0.49,-2.82,-0.23
-0.38,-2.14,-0.18
-0.28,-1.52,-0.13
-0.18,-0.90,-0.08
-0.1,-0.4,-0.0
-0.05,-0.09,-0.01
-0.04,-0.03,-0.00
-0.01,0.15,0.01
0,0.215613382899628,0.0182702874185419
0,0.215613382899628,0.0182702874185419
-0.01,0.15,0.01
0,0.215613382899628,0.0182702874185419
-0.05,-0.09,-0.01
-0.12,-0.53,-0.04
-0.19,-0.96,-0.08
-0.27,-1.46,-0.12
-0.37,-2.08,-0.17
-0.45,-2.57,-0.21
-0.53,-3.07,-0.25
-0.6,-3.5,-0.3
-0.66,-3.87,-0.32
-0.71,-4.18,-0.34
-0.74,-4.37,-0.35
-0.74,-4.37,-0.35
-0.72,-4.25,-0.35
-0.76,-4.49,-0.36
-0.75,-4.43,-0.36
-0.73,-4.31,-0.35
-0.7,-4.1,-0.3
-0.67,-3.94,-0.32
-0.56,-3.25,-0.27
-0.47,-2.70,-0.22
-0.38,-2.14,-0.18
-0.28,-1.52,-0.13
-0.18,-0.90,-0.08
-0.12,-0.53,-0.04
-0.1,-0.4,-0.0
-0.05,-0.09,-0.01
-0.04,-0.03,-0.00
-0.04,-0.03,-0.00
-0.04,-0.03,-0.00
-0.04,-0.03,-0.00
-0.08,-0.28,-0.02
-0.12,-0.53,-0.04
-0.18,-0.90,-0.08
-0.24,-1.27,-0.11
-0.33,-1.83,-0.15
-0.39,-2.20,-0.18
-0.52,-3.01,-0.25
-0.57,-3.32,-0.27
-0.62,-3.63,-0.30
-0.67,-3.94,-0.32
-0.74,-4.37,-0.35
-0.73,-4.31,-0.35
-0.7,-4.1,-0.3
-0.72,-4.25,-0.35
-0.71,-4.18,-0.34
-0.69,-4.06,-0.33
-0.67,-3.94,-0.32
-0.66,-3.87,-0.32
-0.59,-3.44,-0.28
-0.55,-3.19,-0.26
-0.47,-2.70,-0.22
-0.4,-2.3,-0.2
-0.31,-1.71,-0.14
-0.25,-1.33,-0.11
-0.19,-0.96,-0.08
-0.14,-0.65,-0.06
-0.12,-0.53,-0.04
-0.12,-0.53,-0.04
-0.12,-0.53,-0.04
-0.13,-0.59,-0.05
-0.15,-0.71,-0.06
-0.13,-0.59,-0.05
-0.16,-0.78,-0.07
-0.21,-1.09,-0.09
-0.27,-1.46,-0.12
-0.29,-1.58,-0.13
-0.39,-2.20,-0.18
-0.47,-2.70,-0.22
-0.52,-3.01,-0.25
-0.58,-3.38,-0.28
-0.62,-3.63,-0.30
-0.65,-3.81,-0.31
-0.69,-4.06,-0.33
-0.67,-3.94,-0.32
-0.64,-3.75,-0.31
-0.64,-3.75,-0.31
-0.64,-3.75,-0.31
-0.62,-3.63,-0.30
-0.59,-3.44,-0.28
-0.57,-3.32,-0.27
-0.51,-2.94,-0.24
-0.45,-2.57,-0.21
-0.39,-2.20,-0.18
-0.33,-1.83,-0.15
-0.26,-1.40,-0.12
-0.22,-1.15,-0.10
-0.23,-1.21,-0.10
-0.22,-1.15,-0.10
-0.22,-1.15,-0.10
-0.24,-1.27,-0.11
-0.23,-1.21,-0.10
-0.22,-1.15,-0.10
-0.23,-1.21,-0.10
-0.24,-1.27,-0.11
-0.27,-1.46,-0.12
-0.31,-1.71,-0.14
-0.37,-2.08,-0.17
-0.38,-2.14,-0.18
-0.44,-2.51,-0.21
-0.51,-2.94,-0.24
-0.54,-3.13,-0.26
-0.57,-3.32,-0.27
-0.59,-3.44,-0.28
-0.59,-3.44,-0.28
-0.58,-3.38,-0.28
-0.6,-3.5,-0.3
-0.59,-3.44,-0.28
-0.57,-3.32,-0.27
-0.56,-3.25,-0.27
-0.56,-3.25,-0.27
-0.51,-2.94,-0.24
-0.48,-2.76,-0.23
-0.46,-2.63,-0.22
-0.39,-2.20,-0.18
-0.36,-2.01,-0.17
-0.32,-1.77,-0.15
-0.27,-1.46,-0.12
-0.24,-1.27,-0.11
-0.27,-1.46,-0.12
-0.28,-1.52,-0.13
-0.26,-1.40,-0.12
-0.27,-1.46,-0.12
-0.31,-1.71,-0.14
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.33,-1.83,-0.15
-0.35,-1.95,-0.16
-0.38,-2.14,-0.18
-0.42,-2.39,-0.20
-0.47,-2.70,-0.22
-0.49,-2.82,-0.23
-0.51,-2.94,-0.24
-0.53,-3.07,-0.25
-0.53,-3.07,-0.25
-0.54,-3.13,-0.26
-0.54,-3.13,-0.26
-0.54,-3.13,-0.26
-0.53,-3.07,-0.25
-0.52,-3.01,-0.25
-0.52,-3.01,-0.25
-0.48,-2.76,-0.23
-0.5,-2.9,-0.2
-0.48,-2.76,-0.23
-0.44,-2.51,-0.21
-0.4,-2.3,-0.2
-0.42,-2.39,-0.20
-0.41,-2.32,-0.19
-0.35,-1.95,-0.16
-0.36,-2.01,-0.17
-0.36,-2.01,-0.17
-0.36,-2.01,-0.17
-0.35,-1.95,-0.16
-0.38,-2.14,-0.18
-0.37,-2.08,-0.17
-0.37,-2.08,-0.17
-0.37,-2.08,-0.17
-0.38,-2.14,-0.18
-0.38,-2.14,-0.18
-0.4,-2.3,-0.2
-0.42,-2.39,-0.20
-0.44,-2.51,-0.21
-0.48,-2.76,-0.23
-0.48,-2.76,-0.23
-0.49,-2.82,-0.23
-0.5,-2.9,-0.2
-0.52,-3.01,-0.25
-0.46,-2.63,-0.22
-0.49,-2.82,-0.23
-0.48,-2.76,-0.23
-0.48,-2.76,-0.23
-0.44,-2.51,-0.21
-0.46,-2.63,-0.22
-0.46,-2.63,-0.22
-0.42,-2.39,-0.20
-0.41,-2.32,-0.19
-0.41,-2.32,-0.19
-0.39,-2.20,-0.18
-0.36,-2.01,-0.17
-0.39,-2.20,-0.18
-0.37,-2.08,-0.17
-0.37,-2.08,-0.17
-0.37,-2.08,-0.17
-0.38,-2.14,-0.18
-0.37,-2.08,-0.17
-0.4,-2.3,-0.2
-0.38,-2.14,-0.18
-0.36,-2.01,-0.17
-0.4,-2.3,-0.2
-0.41,-2.32,-0.19
-0.39,-2.20,-0.18
-0.4,-2.3,-0.2
-0.44,-2.51,-0.21
-0.44,-2.51,-0.21
-0.44,-2.51,-0.21
-0.46,-2.63,-0.22
-0.45,-2.57,-0.21
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.42,-2.39,-0.20
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.4,-2.3,-0.2
-0.4,-2.3,-0.2
-0.42,-2.39,-0.20
-0.4,-2.3,-0.2
-0.39,-2.20,-0.18
-0.4,-2.3,-0.2
-0.4,-2.3,-0.2
-0.38,-2.14,-0.18
-0.43,-2.45,-0.20
-0.42,-2.39,-0.20
-0.4,-2.3,-0.2
-0.41,-2.32,-0.19
-0.43,-2.45,-0.20
-0.4,-2.3,-0.2
-0.4,-2.3,-0.2
-0.42,-2.39,-0.20
-0.4,-2.3,-0.2
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.45,-2.57,-0.21
-0.41,-2.32,-0.19
-0.45,-2.57,-0.21
-0.44,-2.51,-0.21
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.46,-2.63,-0.22
-0.44,-2.51,-0.21
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.44,-2.51,-0.21
-0.41,-2.32,-0.19
-0.42,-2.39,-0.20
-0.44,-2.51,-0.21
-0.41,-2.32,-0.19
-0.41,-2.32,-0.19
-0.4,-2.3,-0.2
-0.42,-2.39,-0.20
-0.41,-2.32,-0.19
-0.41,-2.32,-0.19
-0.41,-2.32,-0.19
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.45,-2.57,-0.21
-0.45,-2.57,-0.21
-0.42,-2.39,-0.20
-0.43,-2.45,-0.20
-0.46,-2.63,-0.22
-0.44,-2.51,-0.21
-0.43,-2.45,-0.20
-0.44,-2.51,-0.21
-0.44,-2.51,-0.21
-0.44,-2.51,-0.21
-0.43,-2.45,-0.20
-0.44,-2.51,-0.21
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.41,-2.32,-0.19
-0.42,-2.39,-0.20
-0.43,-2.45,-0.20
-0.4,-2.3,-0.2
-0.45,-2.57,-0.21
-0.4,-2.3,-0.2
-0.4,-2.3,-0.2
-0.42,-2.39,-0.20
-0.43,-2.45,-0.20
-0.38,-2.14,-0.18
-0.39,-2.20,-0.18
-0.43,-2.45,-0.20
-0.42,-2.39,-0.20
-0.43,-2.45,-0.20
-0.44,-2.51,-0.21
-0.44,-2.51,-0.21
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.41,-2.32,-0.19
-0.44,-2.51,-0.21
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.43,-2.45,-0.20
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.36,-2.01,-0.17
-0.4,-2.3,-0.2
-0.39,-2.20,-0.18
-0.38,-2.14,-0.18
-0.23,-1.21,-0.10
-0.34,-1.89,-0.16
-0.29,-1.58,-0.13
-0.22,-1.15,-0.10
-0.11,-0.47,-0.04
0.12,0.96,0.08
0.74,4.80,0.39
1.49,9.45,0.68
2.09,13.16,0.84
2.6,16.3,0.9
2.9,18.2,1.0
3.09,19.36,1.02
3.19,19.98,1.04
3.23,20.23,1.04
3.21,20.10,1.04
3.21,20.10,1.04
3.2,20.0,1.0
3.16,19.79,1.03
3.08,19.30,1.02
2.96,18.56,1.00
2.87,18.00,0.99
2.78,17.44,0.98
2.68,16.82,0.96
2.5,15.7,0.9
2.29,14.40,0.88
1.87,11.80,0.79
1.48,9.39,0.67
1.06,6.78,0.52
0.72,4.68,0.38
0.51,3.38,0.28
0.34,2.32,0.19
0.22,1.58,0.13
0.11,0.90,0.08
0.06,0.59,0.05
0.02,0.34,0.03
-0.03,0.03,0.00
-0.02,0.09,0.01
-0.04,-0.03,-0.00
-0.07,-0.22,-0.02
-0.12,-0.53,-0.04
-0.1,-0.4,-0.0
-0.14,-0.65,-0.06
-0.22,-1.15,-0.10
-0.16,-0.78,-0.07
0.31,2.14,0.18
0.75,4.86,0.39
1.01,6.47,0.50
1.23,7.84,0.59
1.34,8.52,0.63
1.38,8.77,0.64
1.4,8.9,0.6
1.42,9.01,0.65
1.34,8.52,0.63
1.34,8.52,0.63
1.3,8.3,0.6
1.26,8.02,0.60
1.23,7.84,0.59
1.21,7.71,0.58
1.22,7.77,0.58
1.22,7.77,0.58
1.21,7.71,0.58
1.09,6.97,0.53
0.87,5.61,0.44
0.68,4.43,0.36
0.42,2.82,0.23
0.22,1.58,0.13
0.15,1.14,0.10
0.07,0.65,0.05
-0.02,0.09,0.01
-0.05,-0.09,-0.01
-0.09,-0.34,-0.03
-0.13,-0.59,-0.05
-0.2,-1.0,-0.1
-0.22,-1.15,-0.10
-0.28,-1.52,-0.13
-0.27,-1.46,-0.12
-0.19,-0.96,-0.08
0.05,0.53,0.04
0.28,1.95,0.16
0.54,3.56,0.29
0.66,4.30,0.35
0.76,4.92,0.40
0.86,5.54,0.44
0.91,5.85,0.46
0.89,5.73,0.45
0.83,5.36,0.43
0.84,5.42,0.43
0.77,4.99,0.40
0.76,4.92,0.40
0.73,4.74,0.38
0.7,4.6,0.4
0.65,4.24,0.35
0.62,4.06,0.33
0.39,2.63,0.22
0.19,1.39,0.12
-0.03,0.03,0.00
-0.24,-1.27,-0.11
-0.44,-2.51,-0.21
-0.61,-3.56,-0.29
-0.71,-4.18,-0.34
-0.84,-4.99,-0.40
-0.91,-5.42,-0.43
-0.97,-5.79,-0.46
-1.05,-6.29,-0.49
-1.12,-6.72,-0.52
-1.12,-6.72,-0.52
-1.07,-6.41,-0.50
-0.85,-5.05,-0.40
-0.55,-3.19,-0.26
-0.19,-0.96,-0.08
0.09,0.77,0.07
0.3,2.1,0.2
0.48,3.19,0.26
0.57,3.75,0.31
0.63,4.12,0.34
0.64,4.18,0.34
0.68,4.43,0.36
0.64,4.18,0.34
0.63,4.12,0.34
0.61,4.00,0.33
0.55,3.62,0.30
0.51,3.38,0.28
0.47,3.13,0.26
0.42,2.82,0.23
0.24,1.70,0.14
0.01,0.28,0.02
-0.29,-1.58,-0.13
-0.59,-3.44,-0.28
-0.78,-4.62,-0.37
-0.91,-5.42,-0.43
-1.05,-6.29,-0.49
-1.12,-6.72,-0.52
-1.18,-7.10,-0.54
-1.24,-7.47,-0.56
-1.27,-7.65,-0.58
-1.28,-7.71,-0.58
-1.25,-7.53,-0.57
-1.25,-7.53,-0.57
-1.18,-7.10,-0.54
-0.93,-5.55,-0.44
-0.62,-3.63,-0.30
-0.22,-1.15,-0.10
0.12,0.96,0.08
0.43,2.88,0.24
0.85,5.48,0.43
1,6.41140024783147,0.497714822715929
1.04,6.66,0.51
1.07,6.85,0.53
1.1,7.0,0.5
1.04,6.66,0.51
1.02,6.54,0.51
1,6.41140024783147,0.497714822715929
0.97,6.23,0.49
0.92,5.92,0.46
0.91,5.85,0.46
0.86,5.54,0.44
0.76,4.92,0.40
0.63,4.12,0.34
0.45,3.00,0.25
0.28,1.95,0.16
0.07,0.65,0.05
-0.09,-0.34,-0.03
-0.27,-1.46,-0.12
-0.36,-2.01,-0.17
-0.47,-2.70,-0.22
-0.59,-3.44,-0.28
-0.68,-4.00,-0.33
-0.74,-4.37,-0.35
-0.81,-4.80,-0.39
-0.81,-4.80,-0.39
-0.65,-3.81,-0.31
-0.44,-2.51,-0.21
-0.2,-1.0,-0.1
0.03,0.40,0.03
0.26,1.83,0.15
0.4,2.7,0.2
0.48,3.19,0.26
0.56,3.69,0.30
0.6,3.9,0.3
0.62,4.06,0.33
0.64,4.18,0.34
0.62,4.06,0.33
0.59,3.87,0.32
0.57,3.75,0.31
0.51,3.38,0.28
0.44,2.94,0.24
0.37,2.51,0.21
0.26,1.83,0.15
0.04,0.46,0.04
-0.17,-0.84,-0.07
-0.39,-2.20,-0.18
-0.6,-3.5,-0.3
-0.78,-4.62,-0.37
-0.9,-5.4,-0.4
-0.97,-5.79,-0.46
-1.08,-6.48,-0.50
-1.14,-6.85,-0.53
-1.14,-6.85,-0.53
-1.14,-6.85,-0.53
-1.11,-6.66,-0.51
-1.06,-6.35,-0.49
-1.01,-6.04,-0.47
-0.84,-4.99,-0.40
-0.62,-3.63,-0.30
-0.34,-1.89,-0.16
-0.08,-0.28,-0.02
0.22,1.58,0.13
0.46,3.07,0.25
0.61,4.00,0.33
0.71,4.61,0.37
0.8,5.2,0.4
0.81,5.23,0.42
0.78,5.05,0.40
0.76,4.92,0.40
0.72,4.68,0.38
0.65,4.24,0.35
0.6,3.9,0.3
0.55,3.62,0.30
0.42,2.82,0.23
0.28,1.95,0.16
0.14,1.08,0.09
-0.01,0.15,0.01
-0.2,-1.0,-0.1
-0.37,-2.08,-0.17
-0.53,-3.07,-0.25
-0.7,-4.1,-0.3
-0.81,-4.80,-0.39
-0.92,-5.48,-0.44
-0.97,-5.79,-0.46
-0.96,-5.73,-0.45
-0.96,-5.73,-0.45
-0.98,-5.86,-0.46
-0.91,-5.42,-0.43
-0.77,-4.56,-0.37
-0.59,-3.44,-0.28
-0.42,-2.39,-0.20
-0.15,-0.71,-0.06
0.05,0.53,0.04
0.22,1.58,0.13
0.41,2.76,0.23
0.54,3.56,0.29
0.6,3.9,0.3
0.64,4.18,0.34
0.69,4.49,0.36
0.69,4.49,0.36
0.66,4.30,0.35
0.58,3.81,0.31
0.54,3.56,0.29
0.46,3.07,0.25
0.38,2.57,0.21
0.22,1.58,0.13
0.08,0.71,0.06
-0.06,-0.16,-0.01
-0.24,-1.27,-0.11
-0.41,-2.32,-0.19
